,cons_12m,cons_gas_12m,cons_last_month,forecast_cons_12m,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,pow_max,mean_3m_price_off_peak_var,mean_3m_price_peak_var,mean_3m_price_mid_peak_var,mean_3m_price_off_peak_fix,mean_3m_price_peak_fix,mean_3m_price_mid_peak_fix,mean_3m_price_off_peak,mean_3m_price_mid_peak,mean_3m_price_peak,mean_6m_price_off_peak_var,mean_6m_price_peak_var,mean_6m_price_mid_peak_var,mean_6m_price_off_peak_fix,mean_6m_price_peak_fix,mean_6m_price_mid_peak_fix,mean_6m_price_off_peak,mean_6m_price_mid_peak,mean_6m_price_peak,mean_year_price_off_peak_var,mean_year_price_peak_var,mean_year_price_mid_peak_var,mean_year_price_off_peak_fix,mean_year_price_peak_fix,mean_year_price_mid_peak_fix,mean_year_price_off_peak,mean_year_price_mid_peak,mean_year_price_peak,offpeak_diff_dec_january_energy,offpeak_diff_dec_january_power,off_peak_peak_var_mean_diff,off_peak_mid_peak_var_mean_diff,peak_mid_peak_var_mean_diff,off_peak_peak_fix_mean_diff,off_peak_mid_peak_fix_mean_diff,peak_mid_peak_fix_mean_diff,off_peak_peak_var_max_monthly_diff,off_peak_mid_peak_var_max_monthly_diff,peak_mid_peak_var_max_monthly_diff,off_peak_peak_fix_max_monthly_diff,off_peak_mid_peak_fix_max_monthly_diff,peak_mid_peak_fix_max_monthly_diff,Tenure (Years),months_activ,months_end,months_modif_prod,months_renewal,channel_MISSING,channel_ewpakwlliwisiwduibdlfmalxowmwpci,channel_foosdfpfkusacimwkcsosbicdxkicaua,channel_lmkebamcaaclubfxadlmueccxoimlema,channel_usilxuppasemubllopkaafesmlibmsdf,origin_kamkkxfxxuwbdslkwifmmcsiusiuosws,origin_ldkssxwpmemidmecebumciepifcamkci,origin_lxidpiddsbxsbosboudacockeimpuepw,churn,churn_pred,churn_probability
10,4.902965109376379,0.0,3.6386888866901237,3.3395488236580873,0.0,1.284881714655453,0.142174,0.0,44.44470996,0.0,2.269816377345824,0.12,0.12,1.0,148.38,13.943,0.14362,0.0,0.0,44.44470996,0.0,0.0,44.58832996,0.0,0.0,0.1443636666666666,0.0,0.0,44.44470995999999,0.0,0.0,44.589073626666654,0.0,0.0,0.1462228333333333,0.0,0.0,44.44470995999999,0.0,0.0,44.59093279333332,0.0,0.0,-0.004461999999999994,0.0,0.14622283333333333,0.14622283333333333,0.0,44.44470995999999,44.44470995999999,0.0,0.148082,0.148082,0.0,44.44470996,44.44470996,0.0,4.0,41.0,6.0,41.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.03
11,3.7815399686059417,0.0,3.1705550585212086,2.794787697076164,0.0,1.2390490931401914,0.168242,0.089602,45.80687796,0.0,2.1794081515138357,17.13,17.13,1.0,71.37,10.392,0.168686,0.0890895,0.0,45.10581996,0.0,0.0,45.27450596,0.0,0.0890895,0.168412,0.0885299999999999,0.0,44.54655996,0.0,0.0,44.71497196,0.0,0.0885299999999999,0.170079,0.0886724999999999,0.0,44.40674546,0.0,0.0,44.57682446,0.0,0.0886724999999999,-0.001492000000000021,1.6777787999999987,0.08140650000000008,0.170079,0.08867249999999993,44.406745459999996,44.406745459999996,0.0,0.08293100000000012,0.171746,0.090117,45.94470996,45.94470996,0.0,6.0,61.0,10.0,61.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.067
12,5.085344103421502,0.0,3.943148129358563,2.8953009707723316,0.0,0.0,0.146348,0.0,45.80687796,0.0,0.0,24.2,24.2,1.0,76.96,13.85,0.148239,0.0,0.0,45.94470996,0.0,0.0,46.09294896,0.0,0.0,0.1457293333333333,0.0,0.0,44.82618996,0.0,0.0,44.971919293333336,0.0,0.0,0.1467751666666666,0.0,0.0,44.54656046,0.0,0.0,44.69333562666666,0.0,0.0,0.0004180000000000017,1.6777787999999987,0.14677516666666668,0.14677516666666668,0.0,44.546560459999995,44.546560459999995,0.0,0.148239,0.148239,0.0,45.94470996,45.94470996,0.0,5.0,62.0,9.0,62.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0.01
13,4.545987102271373,0.0,3.400537989391946,2.928989528371467,0.0,2.115943176939055,0.1128599999999999,0.096521,40.606701,0.0,1.8824676148953714,31.16,31.16,1.0,85.82,19.72,0.115854,0.098169,0.072195,40.728885,24.43733004,16.29155496,40.844739,16.36374996,24.53549904,0.1172141666666666,0.0988638333333333,0.0722039999999999,40.728885,24.43733004,16.29155496,40.84609916666666,16.36375896,24.53619387333333,0.1204390833333333,0.0999734166666666,0.0707135,40.6474275,24.38845514,16.25897136,40.76786658333333,16.32968486,24.48842855666667,-0.0078099999999999975,0.16291560000000516,0.02046566666666666,0.04972558333333332,0.029259916666666663,16.258972359999998,24.38845614,8.129483780000001,0.02258099999999999,0.05444099999999999,0.03186,16.29155496,24.43733004,8.14577508,4.0,42.0,5.0,25.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0.176
14,3.6174197467371765,0.0,2.8727388274726686,2.7932454292680737,0.0,1.2882492255719862,0.1457109999999999,0.0,44.31137796,0.0,2.0451664480652285,15.72,15.72,1.0,60.5,13.2,0.1476,0.0,0.0,44.44470996,0.0,0.0,44.59230996,0.0,0.0,0.148112,0.0,0.0,44.38544996,0.0,0.0,44.53356195999999,0.0,0.0,0.1497395,0.0,0.0,44.32619036,0.0,0.0,44.47592986,0.0,0.0,-0.0037669999999999926,0.17777879999999868,0.1497395,0.1497395,0.0,44.32619036,44.32619036,0.0,0.151367,0.151367,0.0,44.44470996,44.44470996,0.0,5.0,52.0,7.0,52.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0.133
15,3.7001843296221977,0.0,0.0,2.879732225324679,0.0,1.250175948083925,0.146694,0.0,44.31137796,0.0,0.0,26.04,26.04,1.0,78.76,10.39,0.147983,0.0,0.0,44.26692996,0.0,0.0,44.41491296,0.0,0.0,0.1487266666666666,0.0,0.0,44.26692996,0.0,0.0,44.41565662666667,0.0,0.0,0.1506431666666666,0.0,0.0,44.26693046,0.0,0.0,44.417573626666666,0.0,0.0,-0.005149999999999988,-1.1999999998124622e-06,0.15064316666666666,0.15064316666666666,0.0,44.26693046,44.26693046,0.0,0.153133,0.153133,0.0,44.26693116,44.26693116,0.0,5.0,47.0,12.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0.116
16,4.319501639056495,0.0,3.173186268412274,3.4121496257942354,0.0,1.328583449714202,0.143166,0.0,44.31137796,0.0,2.246498580795801,17.22,17.22,2.0,217.72,10.392,0.145047,0.0,0.0,44.44470996,0.0,0.0,44.58975696,0.0,0.0,0.1457906666666666,0.0,0.0,44.44470995999999,0.0,0.0,44.59050062666666,0.0,0.0,0.1476185833333333,0.0,0.0,44.37063536,0.0,0.0,44.51825394333333,0.0,0.0,-0.004386999999999891,0.17777879999999868,0.1476185833333333,0.1476185833333333,0.0,44.370635359999994,44.370635359999994,0.0,0.149509,0.149509,0.0,44.44470996,44.44470996,0.0,4.0,43.0,4.0,43.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0.105
17,4.774013037860904,0.0,3.4350476413399647,3.735433612812092,0.0,2.0941915249095318,0.11285,0.095965,40.606701,0.0,2.382107135819026,24.95,24.95,1.0,519.83,27.88,0.115844,0.097611,0.069656,40.728885,24.43733004,16.29155496,40.844729,16.361210959999998,24.53494104,0.1172041666666666,0.0983058333333333,0.0696649999999999,40.728885,24.43733004,16.29155496,40.846089166666665,16.36121996,24.53563587333333,0.1202202499999999,0.0995992499999999,0.0692786666666666,40.7017324,24.42103848,16.28069392,40.82195265,16.349972586666667,24.52063773,-0.005854999999999999,0.16291560000000516,0.020620999999999973,0.05094158333333329,0.030320583333333317,16.28069392,24.421038479999996,8.140344559999996,0.022581000000000004,0.054442000000000004,0.03207,16.29155496,24.43733004,8.14577508,3.0,40.0,2.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0.09
18,4.733068804118602,0.0,3.6001012556913907,3.401664139561165,0.0,1.86350130064145,0.1446309999999999,0.0,44.31137796,0.0,2.129109586220727,9.2,9.2,1.0,244.99,13.856,0.146517,0.0,0.0,44.44470996,0.0,0.0,44.59122696,0.0,0.0,0.1467053333333332,0.0,0.0,44.44470995999999,0.0,0.0,44.59141529333333,0.0,0.0,0.1478451666666665,0.0,0.0,44.44470995999999,0.0,0.0,44.59255512666666,0.0,0.0,-0.002467999999999887,0.0,0.14784516666666658,0.14784516666666658,0.0,44.44470995999999,44.44470995999999,0.0,0.150146,0.150146,0.0,44.44470996,44.44470996,0.0,7.0,74.0,9.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.069
19,3.9160852998437026,0.0,0.0,3.096353759993295,0.0,1.2882492255719862,0.146694,0.0,44.31137796,0.0,0.0,23.76,23.76,1.0,128.28,10.392,0.148586,0.0,0.0,44.44470996,0.0,0.0,44.59329596,0.0,0.0,0.1493296666666666,0.0,0.0,44.44470995999999,0.0,0.0,44.59403962666666,0.0,0.0,0.1512100833333333,0.0,0.0,44.40026526,0.0,0.0,44.55147534333333,0.0,0.0,-0.0045469999999999955,0.17777879999999868,0.15121008333333333,0.15121008333333333,0.0,44.40026526,44.40026526,0.0,0.153133,0.153133,0.0,44.44470996,44.44470996,0.0,6.0,69.0,2.0,69.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.044
20,4.38252132418968,0.0,3.2518814545525276,2.0601688119451476,0.0,1.7074850119674736,0.1458839999999999,0.0,44.31137796,0.0,0.0,30.22,30.22,1.0,10.5,13.2,0.147773,0.0,0.0,44.44470996,0.0,0.0,44.59248296,0.0,0.0,0.1485166666666666,0.0,0.0,44.44470995999999,0.0,0.0,44.593226626666656,0.0,0.0,0.1499648333333333,0.0,0.0,44.40026526,0.0,0.0,44.55023009333333,0.0,0.0,-0.002818000000000015,0.17777879999999868,0.1499648333333333,0.1499648333333333,0.0,44.40026526,44.40026526,0.0,0.1522349999999999,0.1522349999999999,0.0,44.44470996,44.44470996,0.0,3.0,33.0,2.0,33.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.058
21,4.579017191026648,0.0,3.773127924033335,3.741536854424543,0.0,1.244771761495295,0.142321,0.0,44.31137796,0.0,2.9315341452228023,6.45,6.45,1.0,424.33,13.856,0.1429079999999999,0.0,0.0,44.44470996,0.0,0.0,44.58761796,0.0,0.0,0.1427853333333333,0.0142471666666666,0.0,44.41507995999999,0.0,0.0,44.55786529333333,0.0,0.0142471666666666,0.1453031666666666,0.0071235833333333,0.0,44.34100546,0.0,0.0,44.48630862666666,0.0,0.0071235833333333,-0.003626000000000018,0.17777879999999868,0.13817958333333336,0.14530316666666668,0.007123583333333333,44.34100546,44.34100546,0.0,0.147821,0.147821,0.085483,44.44470996,44.44470996,0.0,4.0,44.0,10.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.102
22,4.099438915553507,0.0,0.0,3.270051975293772,0.0,1.246498580795801,0.144149,0.0,44.31137796,0.0,0.0,27.14,27.14,1.0,174.22,13.2,0.14544,0.0,0.0,44.26692996,0.0,0.0,44.41236996,0.0,0.0,0.1461836666666666,0.0,0.0,44.26692996,0.0,0.0,44.41311362666666,0.0,0.0,0.1479258333333333,0.0,0.0,44.26693026,0.0,0.0,44.41485609333333,0.0,0.0,-0.0039939999999998865,-1.1999999998124622e-06,0.1479258333333333,0.1479258333333333,0.0,44.26693026,44.26693026,0.0,0.149902,0.149902,0.0,44.26693116,44.26693116,0.0,4.0,45.0,2.0,45.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0.152
23,3.731427587050948,0.0,3.09795107099415,2.89604094756239,0.0,1.0342272607705507,0.141434,0.0,44.31137796,0.0,2.254064452914338,10.03,10.03,1.0,66.4,10.35,0.143306,0.0,0.0,44.44470996,0.0,0.0,44.58801596,0.0,0.0,0.1435386666666666,0.0,0.0,44.35581996,0.0,0.0,44.49935862666666,0.0,0.0,0.1465850833333332,0.0,0.0,44.31137546,0.0,0.0,44.457960543333336,0.0,0.0,-0.006904999999999911,0.17777879999999868,0.14658508333333328,0.14658508333333328,0.0,44.31137546,44.31137546,0.0,0.1502109999999999,0.1502109999999999,0.0,44.44470996,44.44470996,0.0,7.0,75.0,8.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0.019
24,4.047274867384179,0.0,3.1743505974793798,2.810118214932994,0.0,2.115943176939055,0.1169099999999999,0.100572,40.606701,0.0,1.769081787118219,35.38,35.38,1.0,71.54,17.32,0.119916,0.102232,0.076257,40.728885,24.43733004,16.29155496,40.848801,16.367811959999997,24.53956204,0.1212761666666666,0.1029268333333333,0.076266,40.728885,24.43733004,16.29155496,40.850161166666666,16.36782096,24.54025687333333,0.12513225,0.1048179166666666,0.0758528333333333,40.6745798,24.40474692,16.26983288,40.79971205,16.34568571333333,24.509564836666662,-0.009528000000000009,0.16291560000000516,0.020314333333333337,0.04927941666666667,0.028965083333333336,16.26983288,24.404746919999997,8.134914039999998,0.022581000000000004,0.05444,0.031859,16.29155496,24.43733004,8.14577508,5.0,56.0,3.0,56.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0.049
25,3.690550461510359,0.0,0.0,2.869049747437645,0.0,0.9943171526696367,0.143227,0.0,44.31137796,0.0,0.0,33.12,33.12,1.0,82.84,13.2,0.1451039999999999,0.0,0.0,44.44470996,0.0,0.0,44.58981396,0.0,0.0,0.1481689999999999,0.0,0.0,44.44470995999999,0.0,0.0,44.59287895999999,0.0,0.0,0.1506177499999999,0.0,0.0,44.44470995999999,0.0,0.0,44.59532770999999,0.0,0.0,-0.00805500000000009,0.0,0.15061774999999997,0.15061774999999997,0.0,44.44470995999999,44.44470995999999,0.0,0.153159,0.153159,0.0,44.44470996,44.44470996,0.0,4.0,47.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.084
26,3.895367288773362,0.0,2.326335860928751,2.734351707294765,0.0,2.075145327053852,0.1169099999999999,0.100572,40.606701,0.0,0.0,34.86,34.86,1.0,76.79,31.0,0.119916,0.102232,0.076257,40.728885,24.43733004,16.29155496,40.848801,16.367811959999997,24.53956204,0.1213448333333333,0.1026938333333333,0.0754433333333333,40.674581,24.404746040000003,16.269830959999997,40.79592583333333,16.34527429333333,24.507439873333336,0.1252976666666666,0.1046816666666666,0.0751269166666666,40.6202755,24.37216314,16.248109359999997,40.74557316666667,16.323236276666663,24.476844806666666,-0.009528000000000009,0.16291560000000516,0.020615999999999968,0.050170749999999986,0.02955475000000002,16.24811236,24.37216614,8.12405378,0.022581000000000004,0.05444,0.03185900000000011,16.29155496,24.43733004,8.14577508,4.0,40.0,7.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0.194
27,3.652149605401653,0.0,2.8976270912904414,2.8309541689830926,0.0,1.2860071220794747,0.147506,0.0,45.80687796,0.0,2.07448730498569,26.2,26.2,1.0,69.54,15.0,0.1494,0.0,0.0,45.94470996,0.0,0.0,46.09410996,0.0,0.0,0.149199,0.0,0.0,44.82618996,0.0,0.0,44.97538896,0.0,0.0,0.1508219999999999,0.0,0.0,44.54656046,0.0,0.0,44.69738245999999,0.0,0.0,-0.003044999999999992,1.6777787999999987,0.15082199999999998,0.15082199999999998,0.0,44.546560459999995,44.546560459999995,0.0,0.152445,0.152445,0.0,45.94470996,45.94470996,0.0,4.0,38.0,9.0,38.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0.06
28,4.671607845269368,0.0,3.5467893516312583,3.694979671267748,0.0,2.1535099893008374,0.115174,0.098837,40.606701,0.0,2.5485122563410356,32.01,32.01,1.0,532.07,41.5,0.118175,0.100491,0.074516,40.728885,24.43733004,16.29155496,40.84706,16.36607096,24.53782104,0.119558,0.1010426666666666,0.0740656666666666,40.728885,24.43733004,16.29155496,40.848443,16.365620626666665,24.538372706666664,0.1227738333333333,0.1021801666666666,0.0726981666666666,40.728885,24.43733004,16.29155496,40.85165883333333,16.364253126666664,24.539510206666662,-0.007718000000000003,0.0,0.020593666666666677,0.050075666666666685,0.029482000000000008,16.291554960000003,24.43733004,8.145775079999996,0.02267200000000001,0.054659,0.031987,16.29155496,24.43733004,8.14577508,11.0,125.0,6.0,18.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.1
